date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:48	13715/13715	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:49%20GMT	http://www.ubmc.co.uk/ftr/	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/index.html	(from )
14:20:48	618/618	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Apr%202019%2013:20:49%20GMT	http://www.ubmc.co.uk/robots.txt		(from )
14:20:48	20682/20682	U-----	200	untouched ('OK')	text/css	date:Fri,%2024%20Aug%202012%2008:47:10%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css	(from http://www.ubmc.co.uk/ftr/)
14:20:48	1688/1688	U-----	200	untouched ('OK')	text/css	date:Fri,%2024%20Aug%202012%2008:47:09%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css	(from http://www.ubmc.co.uk/ftr/)
14:20:48	15717/15717	U-----	200	untouched ('')	application/javascript	date:Fri,%2024%20Aug%202012%2008:47:19%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/NivooSlider.js	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/NivooSlider.js	(from http://www.ubmc.co.uk/ftr/)
14:20:48	352726/352726	U-----	200	untouched ('')	application/javascript	etag:%225c77f111-561d6%22	http://s7.addthis.com/js/300/addthis_widget.js	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/s7.addthis.com/js/300/addthis_widget.js	(from http://www.ubmc.co.uk/ftr/)
14:20:49	17768/17768	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:46:49%20GMT	http://www.ubmc.co.uk/templates/logo2.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/logo2.png	(from http://www.ubmc.co.uk/ftr/)
14:20:49	10314/10314	U--MCZ	200	updated ('OK')	text/css	date:Fri,%2012%20Apr%202019%2013:20:51%20GMT	http://www.ubmc.co.uk/ftr/style.php?id=2&lang=en	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/style6f58.css	(from http://www.ubmc.co.uk/ftr/)
14:20:49	219/219	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:48:16%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/icon_mini_faq.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/icon_mini_faq.gif	(from http://www.ubmc.co.uk/ftr/)
14:20:50	677/677	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:47:52%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/imageset/forum_read.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/imageset/forum_read.gif	(from http://www.ubmc.co.uk/ftr/)
14:20:50	13715/13715	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:51%20GMT	http://www.ubmc.co.uk/ftr/index.php	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/index-2.html	(from http://www.ubmc.co.uk/ftr/)
14:20:51	12579/12579	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:52%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=6	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforumcf19.html	(from http://www.ubmc.co.uk/ftr/)
14:20:51	64686/64686	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:51%20GMT	http://www.ubmc.co.uk/ftr/faq.php	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/faq.html	(from http://www.ubmc.co.uk/ftr/)
14:20:52	18738/18738	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:52%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=group&g=4	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist3cdd.html	(from http://www.ubmc.co.uk/ftr/)
14:20:52	11981/11981	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:53%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2665	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist9d2b.html	(from http://www.ubmc.co.uk/ftr/)
14:20:52	63863/63863	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:52%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=3	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforum4d6b.html	(from http://www.ubmc.co.uk/ftr/)
14:20:53	12294/12294	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:54%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3377	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistc0bb.html	(from http://www.ubmc.co.uk/ftr/)
14:20:54	12065/12065	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:55%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3328	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist4160.html	(from http://www.ubmc.co.uk/ftr/)
14:20:54	65791/65791	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:54%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=4	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforum31e6.html	(from http://www.ubmc.co.uk/ftr/)
14:20:54	19470/19470	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:55%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=leaders	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlista2f5.html	(from http://www.ubmc.co.uk/ftr/)
14:20:54	64776/64776	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:54%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=5	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforume774.html	(from http://www.ubmc.co.uk/ftr/)
14:20:54	929/929	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:48:18%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/whosonline.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/whosonline.gif	(from http://www.ubmc.co.uk/ftr/)
14:20:55	10010/10010	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:56%20GMT	http://www.ubmc.co.uk/ftr/viewonline.php	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewonline.html	(from http://www.ubmc.co.uk/ftr/)
14:20:55	663/663	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:47:54%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/imageset/forum_unread.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/imageset/forum_unread.gif	(from http://www.ubmc.co.uk/ftr/)
14:20:55	673/673	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:47:54%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/imageset/forum_read_locked.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/imageset/forum_read_locked.gif	(from http://www.ubmc.co.uk/ftr/)
14:20:55	507/507	U-----	200	untouched ('')	image/gif	date:Fri,%2024%20Aug%202012%2008:47:12%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/bg.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/bg.gif	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:55	11968/11968	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:57%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3394	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist896c.html	(from http://www.ubmc.co.uk/ftr/)
14:20:55	618/618	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Apr%202019%2013:20:57%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/bg.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/bg.html	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:55	2864/2864	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:13%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/mainmenu.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/mainmenu.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:55	17900/17900	U-----	200	untouched ('')	image/jpeg	date:Fri,%2024%20Aug%202012%2008:47:15%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/sidehover.jpg	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/sidehover.jpg	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:56	16855/16855	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:14%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/shadow.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/shadow.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:56	618/618	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Apr%202019%2013:20:58%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/main-top.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/main-top.html	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:56	179/179	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:13%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/main-bot.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/main-bot.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:56	2837/2837	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:12%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/h3.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/h3.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:57	3577/3577	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:14%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/search.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/search.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:57	164/164	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:13%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/mods3.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/mods3.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:57	210/210	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:13%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/mods3-top.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/mods3-top.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:57	2897/2897	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:11%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/arrow.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/arrow.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:57	28388/28388	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:20:59%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?t=3728	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic4ea0.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3377)
14:20:57	183/183	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:13%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/images/mods3-bot.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/images/mods3-bot.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/styles.css)
14:20:57	4337/4337	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:19%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/left.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/left.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css)
14:20:58	4361/4361	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:19%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/right.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/right.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css)
14:20:58	618/618	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Apr%202019%2013:21:00%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/images/arrow-left.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/css/images/arrow-left.html	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css)
14:20:59	257/257	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:48:16%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic3.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic3.gif	(from http://www.ubmc.co.uk/ftr/style.php?id=2&lang=en)
14:20:59	109/109	U-----	200	untouched ('')	image/png	date:Fri,%2024%20Aug%202012%2008:47:19%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/black-opacity-40.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/slideshow/black-opacity-40.png	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css)
14:21:00	618/618	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Apr%202019%2013:21:01%20GMT	http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/images/arrow-right.png	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/templates/animalbusiness-fjt/css/images/arrow-right.html	(from http://www.ubmc.co.uk/templates/animalbusiness-fjt/css/NivooSlider.css)
14:21:00	246/246	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:48:16%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic1.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic1.gif	(from http://www.ubmc.co.uk/ftr/style.php?id=2&lang=en)
14:21:00	601/601	U-----	200	untouched ('')	image/jpeg	date:Sat,%2028%20Jan%202012%2011:48:16%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic2_rtl.jpg	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic2_rtl.jpg	(from http://www.ubmc.co.uk/ftr/style.php?id=2&lang=en)
14:21:00	480/480	U-----	200	untouched ('')	image/jpeg	date:Sat,%2028%20Jan%202012%2011:48:16%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic2.jpg	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/theme/images/cellpic2.jpg	(from http://www.ubmc.co.uk/ftr/style.php?id=2&lang=en)
14:21:00	807/807	U-----	200	untouched ('')	image/gif	date:Wed,%2025%20Jan%202012%2007:17:02%20GMT	http://www.ubmc.co.uk/ftr/images/spacer.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/images/spacer.gif	(from http://www.ubmc.co.uk/ftr/faq.php)
14:21:04	62916/62916	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:02%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=3&start=50	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforum470b.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:05	62501/62501	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:02%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=3&start=100	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforum1c53.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:05	62769/62769	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:04%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=3&start=150	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforuma4c6.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:05	63597/63597	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:04%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=3&start=200	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforum021c.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:05	307/307	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:47:52%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/imageset/announce_read.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/imageset/announce_read.gif	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:05	122/122	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:47:54%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/imageset/icon_post_target.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/imageset/icon_post_target.gif	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:06	37950/37950	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:07%20GMT	http://www.ubmc.co.uk/ftr/viewforum.php?f=3&start=1350	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewforum4e71.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:07	20590/20590	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:07%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=2718&start=15	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopica422.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:07	12243/12243	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:08%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2693	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist931f.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:07	46078/46078	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:07%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=2718	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic994c.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:07	344/344	U-----	200	untouched ('')	image/gif	date:Sat,%2028%20Jan%202012%2011:47:54%20GMT	http://www.ubmc.co.uk/ftr/styles/subsilver2/imageset/sticky_read.gif	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/styles/subsilver2/imageset/sticky_read.gif	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:07	12000/12000	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:09%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3182	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlisteea5.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:08	46728/46728	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:09%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=3278	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic5fb6.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:08	22833/22833	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:09%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=3278&start=15	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic2098.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:09	12844/12844	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:10%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2797	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberliste415.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:09	12206/12206	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:10%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3379	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist24f5.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
14:21:09	48738/48738	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:21:10%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=3268	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic722a.html	(from http://www.ubmc.co.uk/ftr/viewforum.php?f=3)
